table_schema,table_name,column_name,data_type,is_nullable,column_default
auth,identities,last_sign_in_at,timestamp with time zone,YES,null
auth,identities,created_at,timestamp with time zone,YES,null
auth,identities,updated_at,timestamp with time zone,YES,null
auth,identities,email,text,YES,null
auth,identities,id,uuid,NO,gen_random_uuid()
auth,instances,id,uuid,NO,null
auth,instances,uuid,uuid,YES,null
auth,instances,raw_base_config,text,YES,null
auth,instances,created_at,timestamp with time zone,YES,null
auth,instances,updated_at,timestamp with time zone,YES,null
auth,mfa_amr_claims,session_id,uuid,NO,null
auth,mfa_amr_claims,created_at,timestamp with time zone,NO,null
auth,mfa_amr_claims,updated_at,timestamp with time zone,NO,null
auth,mfa_amr_claims,authentication_method,text,NO,null
auth,mfa_amr_claims,id,uuid,NO,null
auth,mfa_challenges,id,uuid,NO,null
auth,mfa_challenges,factor_id,uuid,NO,null
auth,mfa_challenges,created_at,timestamp with time zone,NO,null
auth,mfa_challenges,verified_at,timestamp with time zone,YES,null
auth,mfa_challenges,ip_address,inet,NO,null
auth,mfa_challenges,otp_code,text,YES,null
auth,mfa_challenges,web_authn_session_data,jsonb,YES,null
auth,mfa_factors,id,uuid,NO,null
auth,mfa_factors,user_id,uuid,NO,null
auth,mfa_factors,friendly_name,text,YES,null
auth,mfa_factors,factor_type,USER-DEFINED,NO,null
auth,mfa_factors,status,USER-DEFINED,NO,null
auth,mfa_factors,created_at,timestamp with time zone,NO,null
auth,mfa_factors,updated_at,timestamp with time zone,NO,null
auth,mfa_factors,secret,text,YES,null
auth,mfa_factors,phone,text,YES,null
auth,mfa_factors,last_challenged_at,timestamp with time zone,YES,null
auth,mfa_factors,web_authn_credential,jsonb,YES,null
auth,mfa_factors,web_authn_aaguid,uuid,YES,null
auth,one_time_tokens,id,uuid,NO,null
auth,one_time_tokens,user_id,uuid,NO,null
auth,one_time_tokens,token_type,USER-DEFINED,NO,null
auth,one_time_tokens,token_hash,text,NO,null
auth,one_time_tokens,relates_to,text,NO,null
auth,one_time_tokens,created_at,timestamp without time zone,NO,now()
auth,one_time_tokens,updated_at,timestamp without time zone,NO,now()
auth,refresh_tokens,instance_id,uuid,YES,null
auth,refresh_tokens,id,bigint,NO,nextval('auth.refresh_tokens_id_seq'::regclass)
auth,refresh_tokens,token,character varying,YES,null
auth,refresh_tokens,user_id,character varying,YES,null
auth,refresh_tokens,revoked,boolean,YES,null
auth,refresh_tokens,created_at,timestamp with time zone,YES,null
auth,refresh_tokens,updated_at,timestamp with time zone,YES,null
auth,refresh_tokens,parent,character varying,YES,null
auth,refresh_tokens,session_id,uuid,YES,null
auth,saml_providers,id,uuid,NO,null
auth,saml_providers,sso_provider_id,uuid,NO,null
auth,saml_providers,entity_id,text,NO,null
auth,saml_providers,metadata_xml,text,NO,null
auth,saml_providers,metadata_url,text,YES,null
auth,saml_providers,attribute_mapping,jsonb,YES,null
auth,saml_providers,created_at,timestamp with time zone,YES,null
auth,saml_providers,updated_at,timestamp with time zone,YES,null
auth,saml_providers,name_id_format,text,YES,null
auth,saml_relay_states,id,uuid,NO,null
auth,saml_relay_states,sso_provider_id,uuid,NO,null
auth,saml_relay_states,request_id,text,NO,null
auth,saml_relay_states,for_email,text,YES,null
auth,saml_relay_states,redirect_to,text,YES,null
auth,saml_relay_states,created_at,timestamp with time zone,YES,null
auth,saml_relay_states,updated_at,timestamp with time zone,YES,null
auth,saml_relay_states,flow_state_id,uuid,YES,null
auth,schema_migrations,version,character varying,NO,null
auth,sessions,id,uuid,NO,null
auth,sessions,user_id,uuid,NO,null
auth,sessions,created_at,timestamp with time zone,YES,null
auth,sessions,updated_at,timestamp with time zone,YES,null
auth,sessions,factor_id,uuid,YES,null
auth,sessions,aal,USER-DEFINED,YES,null
auth,sessions,not_after,timestamp with time zone,YES,null
auth,sessions,refreshed_at,timestamp without time zone,YES,null
auth,sessions,user_agent,text,YES,null
auth,sessions,ip,inet,YES,null
auth,sessions,tag,text,YES,null
auth,sso_domains,id,uuid,NO,null
auth,sso_domains,sso_provider_id,uuid,NO,null
auth,sso_domains,domain,text,NO,null
auth,sso_domains,created_at,timestamp with time zone,YES,null
auth,sso_domains,updated_at,timestamp with time zone,YES,null
auth,sso_providers,id,uuid,NO,null
auth,sso_providers,resource_id,text,YES,null
auth,sso_providers,created_at,timestamp with time zone,YES,null
auth,sso_providers,updated_at,timestamp with time zone,YES,null
auth,users,instance_id,uuid,YES,null
auth,users,id,uuid,NO,null
auth,users,aud,character varying,YES,null
auth,users,role,character varying,YES,null
auth,users,email,character varying,YES,null
auth,users,encrypted_password,character varying,YES,null
auth,users,email_confirmed_at,timestamp with time zone,YES,null
auth,users,invited_at,timestamp with time zone,YES,null
auth,users,confirmation_token,character varying,YES,null
auth,users,confirmation_sent_at,timestamp with time zone,YES,null
auth,users,recovery_token,character varying,YES,null
auth,users,recovery_sent_at,timestamp with time zone,YES,null
auth,users,email_change_token_new,character varying,YES,null
auth,users,email_change,character varying,YES,null
auth,users,email_change_sent_at,timestamp with time zone,YES,null
auth,users,last_sign_in_at,timestamp with time zone,YES,null
auth,users,raw_app_meta_data,jsonb,YES,null
auth,users,raw_user_meta_data,jsonb,YES,null
auth,users,is_super_admin,boolean,YES,null
auth,users,created_at,timestamp with time zone,YES,null
auth,users,updated_at,timestamp with time zone,YES,null
auth,users,phone,text,YES,NULL::character varying
auth,users,phone_confirmed_at,timestamp with time zone,YES,null
auth,users,phone_change,text,YES,''::character varying
auth,users,phone_change_token,character varying,YES,''::character varying
auth,users,phone_change_sent_at,timestamp with time zone,YES,null
auth,users,confirmed_at,timestamp with time zone,YES,null
auth,users,email_change_token_current,character varying,YES,''::character varying
auth,users,email_change_confirm_status,smallint,YES,0
auth,users,banned_until,timestamp with time zone,YES,null
auth,users,reauthentication_token,character varying,YES,''::character varying
auth,users,reauthentication_sent_at,timestamp with time zone,YES,null
auth,users,is_sso_user,boolean,NO,false
auth,users,deleted_at,timestamp with time zone,YES,null
auth,users,is_anonymous,boolean,NO,false
extensions,pg_stat_statements,userid,oid,YES,null
extensions,pg_stat_statements,dbid,oid,YES,null
extensions,pg_stat_statements,toplevel,boolean,YES,null
extensions,pg_stat_statements,queryid,bigint,YES,null
extensions,pg_stat_statements,query,text,YES,null
extensions,pg_stat_statements,plans,bigint,YES,null
extensions,pg_stat_statements,total_plan_time,double precision,YES,null
extensions,pg_stat_statements,min_plan_time,double precision,YES,null
extensions,pg_stat_statements,max_plan_time,double precision,YES,null
extensions,pg_stat_statements,mean_plan_time,double precision,YES,null
extensions,pg_stat_statements,stddev_plan_time,double precision,YES,null
extensions,pg_stat_statements,calls,bigint,YES,null
extensions,pg_stat_statements,total_exec_time,double precision,YES,null
extensions,pg_stat_statements,min_exec_time,double precision,YES,null
extensions,pg_stat_statements,max_exec_time,double precision,YES,null
extensions,pg_stat_statements,mean_exec_time,double precision,YES,null
extensions,pg_stat_statements,stddev_exec_time,double precision,YES,null
extensions,pg_stat_statements,rows,bigint,YES,null
extensions,pg_stat_statements,shared_blks_hit,bigint,YES,null
extensions,pg_stat_statements,shared_blks_read,bigint,YES,null
extensions,pg_stat_statements,shared_blks_dirtied,bigint,YES,null
extensions,pg_stat_statements,shared_blks_written,bigint,YES,null
extensions,pg_stat_statements,local_blks_hit,bigint,YES,null
extensions,pg_stat_statements,local_blks_read,bigint,YES,null
extensions,pg_stat_statements,local_blks_dirtied,bigint,YES,null
extensions,pg_stat_statements,local_blks_written,bigint,YES,null
extensions,pg_stat_statements,temp_blks_read,bigint,YES,null
extensions,pg_stat_statements,temp_blks_written,bigint,YES,null
extensions,pg_stat_statements,blk_read_time,double precision,YES,null
extensions,pg_stat_statements,blk_write_time,double precision,YES,null
extensions,pg_stat_statements,temp_blk_read_time,double precision,YES,null
extensions,pg_stat_statements,temp_blk_write_time,double precision,YES,null
extensions,pg_stat_statements,wal_records,bigint,YES,null
extensions,pg_stat_statements,wal_fpi,bigint,YES,null
extensions,pg_stat_statements,wal_bytes,numeric,YES,null
extensions,pg_stat_statements,jit_functions,bigint,YES,null
extensions,pg_stat_statements,jit_generation_time,double precision,YES,null
extensions,pg_stat_statements,jit_inlining_count,bigint,YES,null
extensions,pg_stat_statements,jit_inlining_time,double precision,YES,null
extensions,pg_stat_statements,jit_optimization_count,bigint,YES,null
extensions,pg_stat_statements,jit_optimization_time,double precision,YES,null
extensions,pg_stat_statements,jit_emission_count,bigint,YES,null
extensions,pg_stat_statements,jit_emission_time,double precision,YES,null
extensions,pg_stat_statements_info,dealloc,bigint,YES,null
extensions,pg_stat_statements_info,stats_reset,timestamp with time zone,YES,null
public,active_sessions,id,bigint,NO,null
public,active_sessions,client_id,uuid,YES,null
public,active_sessions,reader_id,uuid,YES,null
public,active_sessions,booking_id,uuid,YES,null
public,active_sessions,status,text,NO,'active'::text
public,active_sessions,started_at,timestamp with time zone,NO,now()
public,active_sessions,ended_at,timestamp with time zone,YES,null
public,admin_actions,id,uuid,NO,uuid_generate_v4()
public,admin_actions,admin_id,uuid,NO,null
public,admin_actions,action_type,character varying,NO,null
public,admin_actions,target_type,character varying,YES,null
public,admin_actions,target_id,uuid,YES,null
public,admin_actions,action_details,jsonb,YES,null
public,admin_actions,ip_address,inet,YES,null
public,admin_actions,user_agent,text,YES,null
public,admin_actions,created_at,timestamp with time zone,YES,now()
public,admin_activity_feed,id,uuid,NO,gen_random_uuid()
public,admin_activity_feed,admin_id,uuid,YES,null
public,admin_activity_feed,activity_type,character varying,NO,null
public,admin_activity_feed,title,character varying,NO,null
public,admin_activity_feed,description,text,YES,null
public,admin_activity_feed,metadata,jsonb,YES,'{}'::jsonb
public,admin_activity_feed,created_at,timestamp with time zone,YES,now()
public,admin_activity_feed,priority,character varying,YES,'normal'::character varying
public,admin_analytics_cache,id,uuid,NO,gen_random_uuid()
public,admin_analytics_cache,metric_name,character varying,NO,null
public,admin_analytics_cache,metric_value,numeric,YES,null
public,admin_analytics_cache,metric_data,jsonb,YES,'{}'::jsonb
public,admin_analytics_cache,time_period,character varying,NO,null
public,admin_analytics_cache,calculated_at,timestamp with time zone,YES,now()
public,admin_analytics_cache,expires_at,timestamp with time zone,YES,(now() + '01:00:00'::interval)
public,admin_audit_logs,id,uuid,NO,gen_random_uuid()
public,admin_audit_logs,admin_id,uuid,YES,null
public,admin_audit_logs,action_type,character varying,NO,null
public,admin_audit_logs,table_name,character varying,NO,null
public,admin_audit_logs,record_id,uuid,YES,null
public,admin_audit_logs,old_data,jsonb,YES,null
public,admin_audit_logs,new_data,jsonb,YES,null
public,admin_audit_logs,metadata,jsonb,YES,'{}'::jsonb
public,admin_audit_logs,created_at,timestamp with time zone,YES,now()
public,admin_audit_logs,can_undo,boolean,YES,true
public,admin_audit_logs,record_ids,ARRAY,YES,'{}'::text[]
public,admin_audit_logs,bulk_operation_id,uuid,YES,null
public,admin_audit_logs,undone_at,timestamp with time zone,YES,null
public,admin_audit_logs,undone_by,uuid,YES,null
public,admin_audit_logs,expires_at,timestamp with time zone,YES,null
public,admin_notification_channels,id,uuid,NO,gen_random_uuid()
public,admin_notification_channels,admin_id,uuid,YES,null
public,admin_notification_channels,channel_type,character varying,NO,null
public,admin_notification_channels,channel_config,jsonb,NO,null
public,admin_notification_channels,is_enabled,boolean,YES,true
public,admin_notification_channels,created_at,timestamp with time zone,YES,now()
public,admin_notification_rules,id,uuid,NO,gen_random_uuid()
public,admin_notification_rules,admin_id,uuid,YES,null
public,admin_notification_rules,rule_name,character varying,NO,null
public,admin_notification_rules,event_type,character varying,NO,null
public,admin_notification_rules,conditions,jsonb,YES,'{}'::jsonb
public,admin_notification_rules,actions,jsonb,YES,'{}'::jsonb
public,admin_notification_rules,is_active,boolean,YES,true
public,admin_notification_rules,created_at,timestamp with time zone,YES,now()
public,admin_quick_actions,id,uuid,NO,gen_random_uuid()
public,admin_quick_actions,user_id,uuid,YES,null
public,admin_quick_actions,action_type,character varying,NO,null
public,admin_quick_actions,search_query,text,YES,null
public,admin_quick_actions,target_entity_type,character varying,YES,null
public,admin_quick_actions,target_entity_id,uuid,YES,null
public,admin_quick_actions,execution_time,timestamp without time zone,YES,now()
public,admin_quick_actions,response_time_ms,integer,YES,null
public,admin_quick_actions,success,boolean,YES,true
public,admin_quick_actions,created_at,timestamp without time zone,YES,now()
